7416 CD O 7416 d 
77 CD O 77 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
she PRP O she c 
was VBD O was c 
afebrile RB OB afebril c 
. . O . o 

Knee NN DB knee Cc 
was VBD O was c 
visibly RB O visibl c 
swollen JJ DI swollen c 
, , O , o 
erythematous JJ OB erythemat c 
and CC O and c 
warm JJ OB warm c 
. . O . o 

Arthrocentesis NN O arthrocentesi Cc 
was VBD O was c 
performed VBN O perform c 
which WDT O which c 
yielded VBD O yield c 
10 CD O 10 d 
cc NN O cc c 
of IN O of c 
yellow JJ O yellow c 
fluid NN O fluid c 
. . O . o 

LDH NN O ldh C 
1167 CD O 1167 d 
, , O , o 
glucose NN O glucos c 
63 CD O 63 d 
, , O , o 
wbc NN O wbc c 
42900 CD O 42900 d 
rbc NN O rbc c 
1250 CD O 1250 d 
, , O , o 
78 CD O 78 d 
PMN NN O pmn C 
. . O . o 

Gram NN O gram Cc 
stain VBP O stain c 
: : O : o 
4 CD O 4 d 
+ CC O + o 
pmn NN O pmn c 
, , O , o 
1 CD O 1 d 
+ CC O + o 
Gram NN O gram Cc 
positive JJ O posit c 
cocci NNS O cocci c 
. . O . o 

culture NN O cultur c 
pending VBG O pend c 
. . O . o 

She PRP O she Cc 
received VBD O receiv c 
tylenol NN O tylenol c 
, , O , o 
vancomycin NN O vancomycin c 
one CD O one c 
gram NN O gram c 
, , O , o 
ceftriaxone NN O ceftriaxon c 
one CD O one c 
gram NN O gram c 
and CC O and c 
3 CD O 3 d 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Location NNP O locat Cc 
477 CD O 477 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
. . O . o 

Upon IN O upon Cc 
admission NN O admiss c 
to TO O to c 
the DT O the c 
floor NN O floor c 
patient NN O patient c 
was VBD O was c 
without IN O without c 
any DT O ani c 
localizing VBG O local c 
symptoms NNS OB symptom c 
. . O . o 

Past NNP O past Cc 
Medical NNP O medic Cc 
History NN O histori Cc 
: : O : o 
1 CD O 1 d 
. . O . o 

Coronary JJ OB coronari Cc 
artery NN OI arteri c 
disease NN OI diseas c 
; : O ; o 
s/p JJ O s/p coc 
CABG NN O cabg C 
X4 NN O x4 Cd 
2001 CD O 2001 d 
; : O ; o 
s/p CD O s/p coc 
PCA NN O pca C 
with IN O with c 
stent NN O stent c 
to TO O to c 
D1 NN O d1 Cd 
- : O - o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
03-17 CD O 03-17 dod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
ETT NNP O ett C 
: : O : o 
8.75 CD O 8.75 dod 
min NN O min c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Doctor NNP O doctor Cc 
Last JJ O last Cc 
Name VB O name Cc 
478 CD O 478 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
protocol NN O protocol c 
-LRB- -LRB- O -lrb- oCo 
~ CD O ~ o 
5.5 CD O 5.5 dod 
METS NNS O mets C 
-RRB- -RRB- O -rrb- oCo 
. . O . o 

LV NN OB lv C 
dysfunction NN OI dysfunct c 
in IN O in c 
the DT O the c 
absence NN O absenc c 
of IN O of c 
angina NN OB angina c 
or CC O or c 
ischemic JJ OB ischem c 
EKG NNP O ekg C 
2 CD O 2 d 
. . O . o 

CHF SYM OB chf C 
- : O - o 
EF NN O ef C 
20 CD O 20 d 
% NN O % o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2016-11-28 CD O 2016-11-28 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
Echo NNP O echo Cc 
: : O : o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Name VB O name Cc 
Prefix NNP O prefix Cc 
-LRB- -LRB- O -lrb- oCo 
Prefixes NNPS O prefix Cc 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Last JJ O last Cc 
Name NN O name Cc 
-LRB- -LRB- O -lrb- oCo 
Prefixes NNS O prefix Cc 
-RRB- -RRB- O -rrb- oCo 
479 CD O 479 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
dilated VBN O dilat c 
, , O , o 
RA NN DB ra C 
moderately RB O moder c 
dilated VBN DI dilat c 
, , O , o 
severe JJ O sever c 
global JJ O global c 
LV NN O lv C 
hypoK NN OB hypok cC 
, , O , o 
RV NN O rv C 
sys NNS O sys c 
fxn RB O fxn c 
borderline JJ O borderlin c 
normal JJ O normal c 
, , O , o 
trace NN O trace c 
AR NNS OB ar C 
, , O , o 
3 CD O 3 d 
+ CC O + o 
MR NN OB mr C 
, , O , o 
3 CD O 3 d 
+ CC O + o 
TR NN OB tr C 
, , O , o 
no DT O no c 
mass/vegetation NN O mass/veget coc 
visualized VBD O visual c 
. . O . o 

3 LS O 3 d 
. . O . o 

HTN NN OB htn C 
4 CD O 4 d 
. . O . o 

Hypercholesterolemia NN OB hypercholesterolemia Cc 
-- : O -- o 
5 CD O 5 d 
. . O . o 

DM2 NN OB dm2 Cd 
- : O - o 
c/b NN O c/b coc 
nephropathy NN OB nephropathi c 
and CC O and c 
retinopathy NN OB retinopathi c 
- : O - o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2016-11-25 CD O 2016-11-25 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
HgbA1C NN O hgba1c CcCdC 
6.1 CD O 6.1 dod 
% NN O % o 
6 CD O 6 d 
. . O . o 

H/o NN O h/o Coc 
AF NN OB af C 
w NN O w c 
/ : O / o 
RVR NNP OB rvr C 
in IN O in c 
post-op JJ O post-op coc 
period NN O period c 
; : O ; o 
s/p NN O s/p coc 
cardioversion NN O cardiovers c 
7 CD O 7 d 
. . O . o 

Anemia NN OB anemia Cc 
: : O : o 
HCT NN O hct C 
28-31 CD O 28-31 dod 
- : O - o 
iron NN O iron c 
studies NNS O studi c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
04-14 CD O 04-14 dod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
low JJ OB low c 
iron NN OI iron c 
, , O , o 
TIBC/ferritin NN O tibc/ferritin Coc 
nl NN O nl c 
- : O - o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
11-16 CD O 11-16 dod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
vit NN O vit c 
B12/folate NN O b12/folat Cdoc 
wnl NN O wnl c 
8 CD O 8 d 
. . O . o 

Chronic JJ OB chronic Cc 
renal JJ OI renal c 
insufficiency NN OI insuffici c 
: : O : o 
baseline NN O baselin c 
Cr NN O cr Cc 
1.4-1 CD O 1.4-1 dodod 
.6 CD O .6 od 
9 CD O 9 d 
. . O . o 

GERD NNP OB gerd C 
10 CD O 10 d 
. . O . o 

s/p NN O s/p coc 
CCY NN O cci C 
11 CD O 11 d 
. . O . o 

s/p NN O s/p coc 
hernia NN OB hernia c 
repair NN O repair c 
. . O . o 

12 CD O 12 d 
. . O . o 

History NN O histori Cc 
of IN O of c 
E NN O e C 
alloantibody NN O alloantibodi c 
with IN O with c 
hemolytic JJ DB hemolyt c 
reaction NN DI reaction c 
to TO O to c 
blood NN O blood c 
transfusions NNS DI transfus c 
requiring VBG O requir c 
E NN O e C 
negative JJ O negat c 
blood NN O blood c 
. . O . o 

13 CD O 13 d 
. . O . o 

s/p NN O s/p coc 
AICD NN O aicd C 
14 CD O 14 d 
. . O . o 

Afib NNP OB afib Cc 
Social NNP O social Cc 
History NN O histori Cc 
: : O : o 
Lives NNS O live Cc 
at IN O at c 
Epoch NNP O epoch Cc 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Location NNP O locat Cc 
-LRB- -LRB- O -lrb- oCo 
un NN O un c 
-RRB- -RRB- O -rrb- oCo 
480 CD O 480 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
Quit VBN O quit Cc 
smoking NN O smoke c 
40 CD O 40 d 
years NNS O year c 
ago IN O ago c 
EtOH NN O etoh CcC 
: : O : o 
occasional JJ O occasion c 
Daughter NN O daughter Cc 
is VBZ O is c 
involved VBN O involv c 
with IN O with c 
pt NN O pt c 
's POS O 's oc 
care NN O care c 
Family NNP O famili Cc 
History NN O histori Cc 
: : O : o 
Noncontributory NNP O noncontributori Cc 
Physical NNP O physic Cc 
Exam NNP O exam Cc 
: : O : o 
VS SYM O vs C 
- : O - o 
99.4 CD O 99.4 dod 
68 130/60 CD O 68 130/60 dodod 
23 CD O 23 d 
93 CD O 93 d 
% NN O % o 
ra NN O ra c 
GEN NN O gen C 
- : O - o 
Pt NN O pt Cc 
. . O . o 

lying VBG O lie c 
supine NN O supin c 
with IN O with c 
eyes NNS O eye c 
closed VBD O close c 
at IN O at c 
30 CD O 30 d 
degrees NNS O degre c 
HOB NN O hob C 
, , O , o 
NAD NNP OB nad C 
HEENT NNP O heent C 
- : O - o 
PERRL NN O perrl C 
, , O , o 
EOMI NN O eomi C 
, , O , o 
anicteric NN OB anicter c 
, , O , o 
MMM NNP O mmm C 
, , O , o 
OP NNP O op C 
clear JJ O clear c 
, , O , o 
white JJ O white c 
film NN O film c 
on IN O on c 
tongue NN O tongu c 
removable JJ O remov c 
by IN O by c 
patient NN O patient c 
with IN O with c 
teeth NNS O teeth c 
NECK NN O neck C 
- : O - o 
no DT O no c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Female JJ O femal Cc 
First JJ O first Cc 
Name NN O name Cc 
-LRB- -LRB- O -lrb- oCo 
un NN O un c 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
, , O , o 
supple JJ O suppl c 
, , O , o 
non JJ O non c 
tender NN OB tender c 
, , O , o 
JVP NN OB jvp C 
12cm NN O 12cm dc 
. . O . o 

CV SYM O cv C 
- : O - o 
Irregular JJ OB irregular Cc 
, , O , o 
+ CC O + o 
s1/s2 NN O s1/s2 cdocd 
, , O , o 
no DT O no c 
s3/s4 NN O s3/s4 cdocd 
, , O , o 
II/VII NN O ii/vii CoC 
late JJ O late c 
diastolic JJ OB diastol c 
murmur NN OI murmur c 
at IN O at c 
RUSB NN O rusb C 
and CC O and c 
III/VI NN O iii/vi CoC 
SEM NN OB sem C 
at IN O at c 
LLSB NNP O llsb C 
. . O . o 

LUNGS NN O lungs C 
- : O - o 
Decreased VBN OB decreas Cc 
BS NN OI bs C 
at IN O at c 
left JJ O left c 
base NN O base c 
, , O , o 
otherwise RB O otherwis c 
clear JJ O clear c 
. . O . o 

ABD SYM DB abd C 
- : O - o 
Soft NNP DI soft Cc 
, , O , o 
+ CC O + o 
BS NN O bs C 
, , O , o 
NT/ND/NR NN O nt/nd/nr CoCoC 
, , O , o 
mild JJ O mild c 
bruising VBG OB bruis c 
over IN O over c 
abd NN O abd c 
with IN O with c 
hyperpigementation NN OB hyperpigement c 
over IN O over c 
lower JJR O lower c 
abdomen NNS O abdomen c 
, , O , o 
no DT O no c 
flank NN O flank c 
tenderness NN OB tender c 
, , O , o 
no DT O no c 
mass NN OB mass c 
, , O , o 
no DT O no c 
pulsation NN OB pulsat c 
EXT NN O ext C 
- : O - o 
Left VBN O left Cc 
knee NN O knee c 
with IN O with c 
swelling VBG OB swell c 
, , O , o 
mild JJ O mild c 
erythema NN OB erythema c 
, , O , o 
significnat NN O significnat c 
warmth NN OB warmth c 
, , O , o 
pain NN OB pain c 
with IN O with c 
active JJ O activ c 
and CC O and c 
passive JJ O passiv c 
ROM NN O rom C 
, , O , o 
evidence NN O evid c 
of IN O of c 
effusion NN OB effus c 
. . O . o 

Sensation NN O sensat Cc 
intact JJ O intact c 
. . O . o 

2 CD O 2 d 
+ CC O + o 
DP NN O dp C 
pulses NNS O puls c 
bilaterlly RB O bilaterlli c 
. . O . o 

1 CD O 1 d 
+ CC O + o 
pitting VBG OB pit c 
edema NN OI edema c 
left VBD O left c 
leg NN O leg c 
, , O , o 
trace NN O trace c 
edema NN OB edema c 
right JJ O right c 
leg NN O leg c 
NEURO NN O neuro C 
- : O - o 
A&O NNP O a&o CoC 
x2 NN O x2 cd 
-LRB- -LRB- O -lrb- oCo 
not RB O not c 
date NN O date c 
-RRB- -RRB- O -rrb- oCo 
Pertinent JJ O pertin Cc 
Results NNS O result Cc 
: : O : o 
HEME NN O heme C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-01-31 CD O 2017-01-31 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
03:30 CD O 03:30 dod 
PM NNP O pm C 
BLOOD NN O blood C 
WBC-7 NN O wbc-7 Cod 
.1 CD O .1 od 
RBC-2 NN O rbc-2 Cod 
.59 CD O .59 od 
* SYM O * o 
Hgb-9 CD O hgb-9 Ccod 
.0 CD O .0 od 
* SYM O * o 
Hct-26 NN O hct-26 Ccod 
.6 CD O .6 od 
* SYM O * o 
MCV-103 NN O mcv-103 Cod 
* SYM O * o 
MCH-34 NN O mch-34 Cod 
.6 CD O .6 od 
* SYM O * o 
MCHC-33 NN O mchc-33 Cod 
.7 CD O .7 od 
RDW-18 NN O rdw-18 Cod 
.5 CD O .5 od 
* SYM O * o 
Plt NN O plt Cc 
Ct-113 NN O ct-113 Ccod 
* SYM O * o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-01 CD O 2017-02-01 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
06:05 CD O 06:05 dod 
AM NNP O am C 
BLOOD NN O blood C 
WBC-8 NN O wbc-8 Cod 
.8 CD O .8 od 
RBC-2 NN O rbc-2 Cod 
.48 CD O .48 od 
* SYM O * o 
Hgb-8 CD O hgb-8 Ccod 
.4 CD O .4 od 
* SYM O * o 
Hct-25 NN O hct-25 Ccod 
.4 CD O .4 od 
* SYM O * o 
MCV-103 NN O mcv-103 Cod 
* SYM O * o 
MCH-33 NN O mch-33 Cod 
.8 CD O .8 od 
* SYM O * o 
MCHC-32 NN O mchc-32 Cod 
.9 CD O .9 od 
RDW-18 NN O rdw-18 Cod 
.2 NN O .2 od 
* SYM O * o 
Plt NN O plt Cc 
Ct-100 NN O ct-100 Ccod 
* SYM O * o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-03 CD O 2017-02-03 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
06:45 CD O 06:45 dod 
AM NNP O am C 
BLOOD NN O blood C 
WBC-7 NN O wbc-7 Cod 
.2 NN O .2 od 
RBC-3 NN O rbc-3 Cod 
.44 CD O .44 od 
* SYM O * o 
# # O # o 
Hgb-11 NN O hgb-11 Ccod 
.1 CD O .1 od 
* SYM O * o 
# # O # o 
Hct-33 NN O hct-33 Ccod 
.7 CD O .7 od 
* SYM O * o 
MCV-98 CD O mcv-98 Cod 
MCH-32 NN O mch-32 Cod 
.3 NN O .3 od 
* SYM O * o 
MCHC-33 NN O mchc-33 Cod 
.0 CD O .0 od 
RDW-20 NN O rdw-20 Cod 
.8 CD O .8 od 
* SYM O * o 
Plt NN O plt Cc 
Ct-83 NN O ct-83 Ccod 
* SYM O * o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-03 CD O 2017-02-03 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
06:45 CD O 06:45 dod 
AM NNP O am C 
BLOOD NN O blood C 
Neuts-64 NN O neuts-64 Ccod 
.6 CD O .6 od 
Bands-0 NN O bands-0 Ccod 
Lymphs-27 NN O lymphs-27 Ccod 
.1 CD O .1 od 
Monos-3 NN O monos-3 Ccod 
.9 CD O .9 od 
Eos-3 NN O eos-3 Ccod 
.8 CD O .8 od 
Baso-0 NN O baso-0 Ccod 
.6 CD O .6 od 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-03 CD O 2017-02-03 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
06:45 CD O 06:45 dod 
AM NNP O am C 
BLOOD NN O blood C 
Hypochr-1 NN O hypochr-1 Ccod 
+ CC O + o 
Anisocy-1 NN O anisocy-1 Ccod 
+ CC O + o 
Poiklo-1 NN O poiklo-1 Ccod 
+ CC O + o 
Macrocy-2 NN O macrocy-2 Ccod 
+ CC O + o 
Microcy-NORMAL JJ O microcy-normal CcoC 
Polychr-NORMAL NN O polychr-normal CcoC 
Ovalocy-OCCASIONAL JJ O ovalocy-occasional CcoC 
Target-OCCASIONAL JJ O target-occasional CcoC 
Burr-OCCASIONAL JJ O burr-occasional CcoC 
CHEM NN O chem C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-01-31 CD O 2017-01-31 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
03:30 CD O 03:30 dod 
PM NNP O pm C 
BLOOD NN O blood C 
Glucose-144 NN O glucose-144 Ccod 
* SYM O * o 
UreaN-40 NN O urean-40 CcCod 
* SYM O * o 
Creat-1 CD O creat-1 Ccod 
.7 CD O .7 od 
* SYM O * o 
Na-135 NN O na-135 Ccod 
K-5 NN O k-5 Cod 
.2 NN O .2 od 
* SYM O * o 
Cl-102 NN O cl-102 Ccod 
HCO3-23 NN O hco3-23 Cdod 
AnGap-15 NN O angap-15 CcCcod 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-01 CD O 2017-02-01 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
06:05 CD O 06:05 dod 
AM NNP O am C 
BLOOD NN O blood C 
Glucose-190 NN O glucose-190 Ccod 
* SYM O * o 
UreaN-41 NN O urean-41 CcCod 
* SYM O * o 
Creat-1 CD O creat-1 Ccod 
.8 CD O .8 od 
* SYM O * o 
Na-134 NN O na-134 Ccod 
K-5 NN O k-5 Cod 
.2 NN O .2 od 
* SYM O * o 
Cl-103 NN O cl-103 Ccod 
HCO3-22 NN O hco3-22 Cdod 
AnGap-14 NN O angap-14 CcCcod 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-03 CD O 2017-02-03 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
06:45 CD O 06:45 dod 
AM NNP O am C 
BLOOD NN O blood C 
Glucose-117 NN O glucose-117 Ccod 
* SYM O * o 
UreaN-40 NN O urean-40 CcCod 
* SYM O * o 
Creat-1 CD O creat-1 Ccod 
.7 CD O .7 od 
* SYM O * o 
Na-136 NN O na-136 Ccod 
K-5 NN O k-5 Cod 
.3 NN O .3 od 
* SYM O * o 
Cl-104 NN O cl-104 Ccod 
HCO3-19 NN O hco3-19 Cdod 
* SYM O * o 
AnGap-18 NN O angap-18 CcCcod 
LFT NN O lft C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-02 CD O 2017-02-02 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
05:35 CD O 05:35 dod 
AM NNP O am C 
BLOOD NN O blood C 
ALT-14 NN O alt-14 Cod 
AST-18 NN O ast-18 Cod 
LD NN O ld C 
-LRB- -LRB- O -lrb- oCo 
LDH NN O ldh C 
-RRB- -RRB- O -rrb- oCo 
-382 CD O -382 od 
* SYM O * o 
AlkPhos-127 NN O alkphos-127 CcCcod 
* SYM O * o 
TotBili-0 NN O totbili-0 CcCcod 
.7 CD O .7 od 
LYTES NN O lytes C 
/ : O / o 
IRON NN O iron C 
/ : O / o 
CRP NN O crp C 
/ : O / o 
TSH NN O tsh C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2017-02-03 CD O 2017-02-03 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
